url,title,author,date,mileage,overall_rating,Overall,Value,Reliability,Quality,Styling,Comfort,pros,cons,full_review,recommendation
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=2&vehicleid=412216&intent=buy-new,Great Car with many great qualities/few issues,Chuck S.,"on Saturday, February 27, 2016","I own this car - My approximate mileage is 23,000",overall rating 8 of 10,10-Aug,10-Aug,10-Sep,,10-Oct,10-Aug,"""Great value for a fine automobile, enjoy driving .""","""Uncomfortable rear seatbelts ..""","""This car has been a real pleasure to own and to drive . I have the V-6 engine which I find delightful for travel on long journeys .. I sometimes travel through the Great Smokey Mountains and this car makes climbing a real treat .. The pick up is great and the car handles very well as it is quick to respond to commands ..My family and friends always wants to take my car on trips hoping to be able to drive it .. I did find the rear seat belts most uncomfortable as when you click in the lock the belt clicks as the slack comes out and locks extremely tight against your chest and cannot be loosened any at all unless you undo and start over .. Eventually it will work properly but only after you work with it several times ..""",Likely to recommend this car? (1-10): 8
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=2&vehicleid=412216&intent=buy-new,Delightful Luxury performance compact sedan,CO_C300,"on Thursday, June 25, 2015","I own this car - My approximate mileage is 3,500",overall rating 9 of 10,10-Sep,9/10; 6/10,10-Oct,,10-Oct,10-Aug,,,"""This is a comfortable and fun car to drive with an interior that absolutely exceeds any other car in its class in its fit and finish and styling.""",Likely to recommend this car? (1-10): 8
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=2&vehicleid=412216&intent=buy-new,Excellent with a few teething problems,wised,"on Tuesday, August 18, 2015","I own this car - My approximate mileage is 10,000",overall rating 9 of 10,10-Sep,10-Aug,10-May,,10-Sep,,"""Excellent driver, confort, fast, beautiful""","""A few reliability issues""","""This car is a driver's dream. Very fast (C400), utterly stable at high speed, quiet, comfortable, great AWD for 4 season service. Gorgeous interior and excellent exterior styling. Excellent sound system. Excellent handling. Excellent air suspension. Multiple driving modes that actually do what they promise. In fact aside from a rather small rear seat there really aren't any negatives to comment about. On the down side, given its a first year model, there have been a few reliability glitches. The great audio system failed, the suspension had a sensor failure which lead to a very rough ride till fixed and the hands free system also failed. All were fairly simple fixes and noncritical but nonetheless they were 2 warranty repairs trips in the first 10K miles.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=2&vehicleid=412216&intent=buy-new,"Good car, but not a great one",Bill W,"on Sunday, June 28, 2015","I own this car - My approximate mileage is 7,500",overall rating 7 of 10,10-Jul,10-Jun,10-Sep,10-Sep,10-Sep,,"""Solid structure, safety features, quiet""","""Marginal ride comfort, COMAND system, 4-cylinder""","""The C300 4Matic exhibits some traditional Mercedes strengths (solid structure, strong safety features, top-flight fit and finish), but also suffers from some notable drawbacks. The no-choice run-flat tires degrade the ride quality significantly. The four cylinder engine provides responsive acceleration, but sounds completely out-of-place in a car with a near $50K price tag. The COMAND interface is a non-intuitive kluge. Its voice command option flat out is unusable except for the simplest functions. The front seats, while adjustable many ways, provide less comfort than some economy cars.""",Likely to recommend this car? (1-10): 5
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=2&vehicleid=412216&intent=buy-new,The best car I've ever owned!!,Scott,"on Sunday, October 11, 2015","I own this car - My approximate mileage is 11,000",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,"""Acceleration, style, handling and quiet cabin""","""Switching radio stations takes practice.""","""I've had this vehicle for about 10 months and absolutely love how it handles ( C-300 4 Matic). The acceleration is outstanding for a four cylinder and I got 32 mpg on a trip out to Estes Park, Colorado and that was traveling about 80 mph! I wanted a quiet car and this is the one, no road noise to speak of and an absolutely smooth ride. Traveling through the mountains was like gliding, I didn't feel that rev of the engin when I accelerated. It also looks, awesome! I've got nothing but compliments from everyone I see. The 9"" screen is outstanding, can't see owning a car without one!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=3&vehicleid=412216&intent=buy-new,First Mercedes,Randy,"on Wednesday, November 18, 2015","I own this car - My approximate mileage is 2,600",overall rating 9 of 10,10-Sep,10-Aug,,,10-Oct,10-Sep,"""NIce ride and driveability.""","""Initial quality. Leak should have been detected.""","""Have had couple BMWs, an Audi, and a VW so I have something to compare the C300 to. After test driving the CLA250, the 2015 C300 was the hands down winner. Great driver, good power, brakes and steering. Takes a while to get everything programmed and figured out, but I love the Command 20 now. Initial quality was poor - leaking windshield and poor windshield wipers, but all fixed under warranty by a good dealer. Seat isn't as comfortable as the CLA250 drivers seat, but the adjustment is infinite. Happy with my C300. We'll see how it does after more miles.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=3&vehicleid=412216&intent=buy-new,Love this Car,JK,"on Saturday, August 22, 2015","I own this car - My approximate mileage is 8,000",overall rating 9 of 10,10-Sep,,10-Aug,10-Sep,10-Sep,10-Sep,"""great value""","""can be a little more loud than our previous E350""","""Love this car, just wish that the road-noise sound was a little less. We got the smallest wheel size available to gain a softer riding experience. That was a great decision as the higher wheel size gives a too-firm ride. We have used the C300 4matic in the snow and found it to be excellent. Even though we like the sporty side of this car our accent was on safety in the snow and comfort for highway driving. The dealer has given us excellent service. This car is a keeper.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=3&vehicleid=412216&intent=buy-new,Solid choice in the entry level luxury segment,Mercedes Fan,"on Saturday, May 30, 2015","I own this car - My approximate mileage is 4,800",overall rating 8 of 10,10-Aug,10-Aug,10-Aug,10-Sep,10-Sep,10-Aug,"""Great styling""","""Several optional items are standard on other cars.""","""This is the fourth Mercedes I have owned. I previously had a 2012 C250, which I traded in for the all-new 2015 C300 Luxury with 4Matic. The 2015 is much faster than the 2012. The increase to 241 horsepower is a welcome addition. The interior is also much nicer. The interior of the 2015 C300 was rated one of the 10 best car interiors for 2015 by Ward's. The all-new exterior styling looks very nice. Sort of like a mini S-Class. Overall, the new C300 is a very nice automobile.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=3&vehicleid=412216&intent=buy-new,"Great car, fun to drive, like it more & more!",RKH,"on Sunday, March 27, 2016","I own this car - My approximate mileage is 5,500",overall rating 10 of 10,10-Oct,10-Aug,10-Oct,10-Oct,10-Oct,10-Sep,"""Excel. material, finish. handling & fun to drive.""","""No touch screen entertainment system.""","""Purchase this car in May 2015 but only have 5500 miles on it. The only time I took it into the dealer was for the first check up after 4000 miles. It has been very reliable so far and no quality related issues. I have not had a four cylinder car in the past 20 years and this turbo 4 definitely has more than sufficient powers at 254hp. It is a very good handling vehicle. The quality of the materials and finish are first class. It did take some time to learn and get used to the GPS and the media system; but once you learn it, it is OK. I have been getting an average of 27 miles/gallon with an average speed of only 22 mph. I expect that if your driving condition to have a higher mph, the miles/gallon will improve. I originally brought this car for my wife but I drive it more and more. It is a fun car to drive.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=3&vehicleid=412216&intent=buy-new,Reliability issue,MB,"on Saturday, June 20, 2015","I own this car - My approximate mileage is 2,400",overall rating 2 of 10,10-Feb,,10-Jan,,,,,,"""I own a brand new 2015 C300 for about 4 months, but my car was in service department for more than 4 times and for two months of total repair time. Issues include noise and vibration. Reliability of the new C-class is disappointing. The engine noise is much louder than expected. Strange noises come from suspension(especially over bumps and uneven roads) and steering. There is burning smell inside if leaving the car in the sun for a while. Slow acceleration at the beginning, but faster at high speed. Headroom is tight for tall people, and smaller truck than BMW 3 series. The entertainment system is more difficult to operate than BMW's iDrive. Insurance cost is higher than BMW and Audi. Wish the seats could have been softer. Heard in the news that stain on the seats would come out in the winter.""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/c-class/2016/c63-s-amg-consumer_reviews/?p=4&vehicleid=412216&intent=buy-new,Very nice sedan,lg,"on Thursday, December 31, 2015","I own this car - My approximate mileage is 4,000",overall rating 9 of 10,10-Sep,10-Aug,10-Oct,10-Oct,10-Oct,10-Aug,,,"""I love my C 300. I had two Ml 350's so I do miss the 4 wheel drive and the room. The ML was quieter, though the C 300 is very quiet. Love to drive this car. Very sporty. I feel like I am driving a sports car. Back seat is cramped for four people but great for two people. Trunk space is a little small, but that is my impression after having two MLs. Quality is high, supreme sound system is great. Have had some problems with my bluetooth music. Next MB will be a little bigger. I am leasing cuz I may want to change in three years, but right now I am very happy. I love just taking it for a ride with no purpose in mind. Have been on three trips of 400 plus miles and was delighted with the drive and passing ability. I do recommend this MB""",Likely to recommend this car? (1-10): 10
